customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag
C100704,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,137.48,2164.64,Yes,1
C100705,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,93.53,5073.92,No,0
C100706,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.95,3515.45,No,0
C100707,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.48,4652.42,Yes,1
C100708,Female,0,Yes,No,68,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,89.94,6096.53,Yes,1
C100709,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,92.74,1190.34,No,0
C100710,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,85.14,5673.27,Yes,1
C100711,Female,0,No,No,22,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,137.9,3048.34,Yes,1
C100712,Male,0,No,No,60,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.72,6216.9,No,0
C100713,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,51.02,1186.91,Yes,1
C100714,Female,0,No,No,26,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,46.19,1234.98,No,0
C100715,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card,83.29,4444.83,No,0
C100716,Male,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card,75.6,640.74,Yes,1
C100717,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.35,1217.94,Yes,1
C100718,Female,1,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,21.33,862.23,No,0
C100719,Female,0,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.74,5165.88,No,0
C100720,Female,0,Yes,Yes,60,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.79,3541.79,Yes,1
C100721,Male,0,No,No,48,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,136.79,6613.51,Yes,1
C100722,Female,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,77.05,3957.96,Yes,1
C100723,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.69,-23.31,No,0
C100724,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.76,4173.22,Yes,1
C100725,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,50.3,2094.41,Yes,1
C100726,Male,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,120.28,747.71,No,0
C100727,Male,1,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,141.25,8224.97,Yes,1
C100728,Male,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.95,5918.95,Yes,1
C100729,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,90.02,988.66,No,0
C100730,Male,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,52.37,106.12,Yes,1
C100731,Male,0,No,No,40,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,69.74,2859.29,No,0
C100732,Male,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,86.33,545.36,Yes,1
C100733,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,35.55,2447.61,No,0
C100734,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card,117.34,8025.2,Yes,1
C100735,Male,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,23.97,755.75,No,0
C100736,Female,0,No,No,5,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,18.0,106.14,Yes,1
C100737,Male,0,No,Yes,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,122.3,2144.48,Yes,1
C100738,Male,0,No,Yes,65,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,93.36,6034.1,Yes,1
C100739,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,41.7,349.32,Yes,1
C100740,Male,0,No,No,15,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,74.67,1180.84,Yes,1
C100741,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.08,2785.63,Yes,1
C100742,Female,0,No,No,31,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,73.1,2231.88,No,0
C100743,Male,0,Yes,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,39.0,1784.04,No,0
C100744,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,79.48,5709.22,No,0
C100745,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card,104.93,4437.78,No,0
C100746,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,18.2,689.14,Yes,1
C100747,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,55.47,1330.97,No,0
C100748,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,35.18,306.15,Yes,1
C100749,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,47.1,1380.95,Yes,1
C100750,Female,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.36,2353.17,Yes,1
C100751,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,31.12,117.59,No,0
C100752,Female,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,122.09,93.4,Yes,1
C100753,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,72.08,43.85,No,0
C100754,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.4,3924.93,Yes,1
C100755,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,18.0,1332.96,No,0
C100756,Female,1,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.26,2422.21,Yes,1
C100757,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,71.66,1013.87,No,0
C100758,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.26,2044.49,Yes,1
C100759,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,40.24,1190.81,No,0
C100760,Female,0,Yes,No,42,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,121.63,5086.66,Yes,1
C100761,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,58.3,3392.39,Yes,1
C100762,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.31,2839.5,Yes,1
C100763,Female,0,Yes,Yes,64,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,86.59,5580.29,Yes,1
C100764,Male,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.37,1862.25,Yes,1
C100765,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,110.6,2049.37,Yes,1
C100766,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,48.05,205.41,Yes,1
C100767,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.23,1986.76,Yes,1
C100768,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,57.65,2405.11,Yes,1
C100769,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,46.19,626.44,Yes,1
C100770,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,43.66,1700.27,No,0
C100771,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,70.88,2540.52,No,0
C100772,Male,1,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,110.49,3602.89,Yes,1
C100773,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,34.66,191.91,Yes,1
C100774,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.35,919.9,No,0
C100775,Male,0,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,92.9,6229.37,Yes,1
C100776,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,129.38,5970.26,No,0
C100777,Female,0,No,Yes,53,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.18,5236.16,Yes,1
C100778,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,63.82,170.46,Yes,1
C100779,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,53.18,371.94,Yes,1
C100780,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,103.88,5409.01,No,0
C100781,Male,1,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.49,5669.58,Yes,1
C100782,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.48,3280.05,No,0
C100783,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,63.77,3305.34,No,0
C100784,Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,130.51,4695.41,No,0
C100785,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,125.92,2784.71,No,0
C100786,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,81.76,2084.26,No,0
C100787,Female,0,No,No,69,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer,76.19,5234.15,No,0
C100788,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,35.53,2312.47,No,0
C100789,Male,0,No,Yes,60,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.34,4222.41,Yes,1
C100790,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,106.24,5332.4,Yes,1
C100791,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card,18.0,960.88,No,0
C100792,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.07,1566.32,Yes,1
C100793,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.65,129.05,No,0
C100794,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.73,3623.86,Yes,1
C100795,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,50.4,1612.74,Yes,1
C100796,Male,0,No,Yes,21,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,60.34,1230.79,No,0
C100797,Male,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer,51.39,3263.47,No,0
C100798,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,129.67,5041.58,Yes,1
C100799,Male,0,No,Yes,37,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,116.73,4321.96,No,0
C100800,Male,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer,81.18,3711.98,No,0
C100801,Female,0,No,Yes,54,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,71.0,3835.4,Yes,1
C100802,Male,0,No,Yes,54,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.76,3725.71,Yes,1
C100803,Male,0,No,No,50,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,60.6,3024.05,No,0
C100804,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,18.0,1046.42,No,0
C100805,Female,0,No,Yes,7,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,71.21,488.13,Yes,1
C100806,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,130.83,8803.19,Yes,1
C100807,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,78.8,5544.83,No,0
C100808,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,51.46,320.2,No,0
C100809,Male,0,Yes,No,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.77,119.25,Yes,1
C100810,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.38,4405.57,Yes,1
C100811,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.13,2354.44,Yes,1
C100812,Male,0,Yes,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,36.41,611.11,Yes,1
C100813,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card,71.08,1949.7,No,0
C100814,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,26.16,1793.35,Yes,1
C100815,Male,1,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.51,901.56,Yes,1
C100816,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,67.44,1626.98,Yes,1
C100817,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,91.61,3969.11,No,0
C100818,Female,0,No,No,55,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,65.19,3581.8,Yes,1
C100819,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,38.44,1914.8,No,0
C100820,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,74.62,2258.14,Yes,1
C100821,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.33,5046.18,Yes,1
C100822,Female,0,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,54.15,2216.54,No,0
C100823,Male,0,Yes,No,65,No,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,118.19,7722.25,No,0
C100824,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,73.45,1758.16,No,0
C100825,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.27,3537.98,Yes,1
C100826,Male,0,No,No,65,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.22,3291.33,Yes,1
C100827,Female,1,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,75.87,3182.23,Yes,1
C100828,Male,0,No,No,64,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,67.21,4210.79,No,0
C100829,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,31.42,1128.03,No,0
C100830,Male,1,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,117.75,863.2,Yes,1
C100831,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,59.91,2086.71,No,0
C100832,Male,0,No,No,37,No,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,117.5,4346.25,Yes,1
C100833,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,37.25,1128.01,Yes,1
C100834,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer,98.85,4010.12,No,0
C100835,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,110.67,6676.64,Yes,1
C100836,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,108.18,4942.03,No,0
C100837,Male,0,Yes,No,60,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,82.01,4936.22,Yes,1
C100838,Female,1,No,No,17,No,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer,99.89,1663.76,No,0
C100839,Male,0,No,No,69,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,84.05,5751.06,Yes,1
C100840,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,39.08,510.09,No,0
C100841,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.39,3871.22,Yes,1
C100842,Male,0,No,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,37.27,2659.07,No,0
C100843,Male,0,Yes,Yes,12,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,33.24,460.27,No,0
C100844,Male,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.4,3289.14,Yes,1
C100845,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,52.27,3050.8,Yes,1
C100846,Female,0,No,Yes,56,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,117.69,6534.27,Yes,1
C100847,Female,0,No,No,70,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,120.54,8427.35,Yes,1
C100848,Male,1,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,152.15,2351.97,Yes,1
C100849,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,29.08,1394.7,No,0
C100850,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,36.1,1056.1,Yes,1
C100851,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.06,2004.29,Yes,1
C100852,Male,1,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.52,3290.88,Yes,1
C100853,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,48.3,2723.81,Yes,1
C100854,Male,1,No,No,12,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,58.51,736.32,Yes,1
C100855,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.83,3073.94,No,0
C100856,Male,0,Yes,Yes,61,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,89.87,5552.96,No,0
C100857,Male,0,No,Yes,53,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,18.0,987.3,Yes,1
C100858,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,82.24,2334.19,No,0
C100859,Male,0,No,No,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,64.24,1405.34,Yes,1
C100860,Female,0,No,No,64,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.22,2966.91,No,0
C100861,Male,0,No,No,28,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,111.66,3120.7,No,0
C100862,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.11,2751.59,Yes,1
C100863,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,59.7,197.02,No,0
C100864,Female,1,Yes,No,34,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,61.62,2084.5,No,0
C100865,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,116.84,8236.66,No,0
C100866,Male,0,Yes,No,45,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,73.26,3286.26,No,0
C100867,Female,0,No,Yes,34,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,67.92,2279.91,Yes,1
C100868,Male,0,No,No,44,No,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,96.51,4199.22,Yes,1
C100869,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,18.0,227.91,No,0
C100870,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.09,663.37,No,0
C100871,Female,0,Yes,Yes,65,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.54,4999.55,Yes,1
C100872,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,94.82,6624.67,Yes,1
C100873,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,78.81,5649.15,No,0
C100874,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,36.11,750.44,Yes,1
C100875,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.24,906.18,Yes,1
C100876,Female,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,89.13,5298.04,Yes,1
C100877,Female,0,No,No,46,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.26,2527.05,Yes,1
C100878,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,60.14,2407.67,Yes,1
C100879,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,44.28,280.42,Yes,1
C100880,Male,0,No,Yes,45,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,70.42,3071.72,No,0
C100881,Female,1,No,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.83,1499.35,Yes,1
C100882,Male,0,No,No,45,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,33.35,1487.17,No,0
C100883,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.12,1086.0,Yes,1
C100884,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,48.59,989.94,Yes,1
C100885,Male,0,No,No,0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,112.79,145.32,No,0
C100886,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.35,1407.76,Yes,1
C100887,Female,0,No,No,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,67.38,4010.4,No,0
C100888,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,24.73,733.58,Yes,1
C100889,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,86.21,205.56,Yes,1
C100890,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,68.8,151.07,Yes,1
C100891,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,75.14,3886.04,Yes,1
C100892,Male,0,No,No,27,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,109.51,2974.45,No,0
