customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C100639,Female,1,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,95.15,5498.59,Yes
C100640,Female,0,Yes,No,51,No,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card,58.36,2934.88,No
C100641,Female,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,85.21,1583.34,No
C100642,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,46.69,829.69,No
C100643,Male,0,No,No,21,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,18.0,391.91,No
C100644,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.5,710.1,Yes
C100645,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,46.88,280.77,Yes
C100646,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,97.99,2568.27,Yes
C100647,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,63.46,954.83,No
C100648,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,111.4,4825.06,Yes
C100649,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,160.0,7088.21,No
C100650,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card,83.3,560.75,No
C100651,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,29.05,518.28,No
C100652,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,86.49,2841.36,Yes
C100653,Male,0,Yes,No,0,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.27,33.35,Yes
C100654,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.97,207.93,Yes
C100655,Male,1,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,50.21,1969.5,No
C100656,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,56.79,3066.83,No
C100657,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,80.61,291.31,Yes
C100658,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,42.53,2437.46,Yes
C100659,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,38.84,642.3,No
C100660,Female,0,No,Yes,48,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,34.82,1641.4,No
C100661,Male,0,No,Yes,64,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer,18.0,1145.43,No
C100662,Male,1,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,88.85,4767.48,No
C100663,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.48,4279.93,Yes
C100664,Male,1,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,93.68,677.19,Yes
C100665,Male,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.57,43.22,Yes
C100666,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,47.63,1092.26,Yes
C100667,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,80.28,5366.28,No
C100668,Male,0,Yes,Yes,54,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,96.68,5274.54,No
C100669,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.54,3869.99,No
C100670,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,36.53,1745.02,Yes
C100671,Female,1,Yes,Yes,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,98.39,3154.97,Yes
C100672,Female,1,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,115.12,1939.59,Yes
C100673,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,82.66,4684.03,Yes
C100674,Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,104.73,1520.06,No
C100675,Male,0,Yes,Yes,37,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.7,3163.83,Yes
C100676,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,36.36,1496.92,No
C100677,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,98.02,534.85,Yes
C100678,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,81.64,4222.22,No
C100679,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.39,2378.3,Yes
C100680,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer,52.96,1598.34,No
C100681,Male,1,Yes,No,37,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,82.37,2969.98,Yes
C100682,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,141.92,2927.29,Yes
C100683,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,123.99,1794.37,No
C100684,Male,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,18.0,884.61,Yes
C100685,Female,1,No,No,28,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,70.02,2009.16,Yes
C100686,Female,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,114.66,1733.9,No
C100687,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,57.89,991.1,Yes
C100688,Male,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.84,3435.56,Yes
C100689,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,53.84,601.23,Yes
C100690,Female,0,No,Yes,71,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,6763.49,Yes
C100691,Female,0,No,Yes,55,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,81.53,4453.77,No
C100692,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,85.99,364.49,Yes
C100693,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.1,629.87,Yes
C100694,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,122.48,4895.58,Yes
C100695,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,60.6,196.39,No
C100696,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,96.4,3038.74,Yes
C100697,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,18.0,859.94,No
C100698,Female,1,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.86,3700.94,No
C100699,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.9,502.67,Yes
C100700,Female,1,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.1,3576.99,Yes
C100701,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,21.29,570.12,Yes
C100702,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,119.06,4526.65,Yes
C100703,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.01,3296.89,Yes
C100704,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,137.48,2164.64,Yes
C100705,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,93.53,5073.92,No
C100706,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.95,3515.45,No
C100707,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.48,4652.42,Yes
C100708,Female,0,Yes,No,68,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,89.94,6096.53,Yes
C100709,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,92.74,1190.34,No
C100710,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,85.14,5673.27,Yes
C100711,Female,0,No,No,22,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,137.9,3048.34,Yes
C100712,Male,0,No,No,60,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.72,6216.9,No
C100713,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,51.02,1186.91,Yes
C100714,Female,0,No,No,26,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,46.19,1234.98,No
C100715,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card,83.29,4444.83,No
C100716,Male,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card,75.6,640.74,Yes
C100717,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.35,1217.94,Yes
C100718,Female,1,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,21.33,862.23,No
C100719,Female,0,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.74,5165.88,No
C100720,Female,0,Yes,Yes,60,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.79,3541.79,Yes
C100721,Male,0,No,No,48,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,136.79,6613.51,Yes
C100722,Female,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,77.05,3957.96,Yes
C100723,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.69,-23.31,No
C100724,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.76,4173.22,Yes
C100725,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,50.3,2094.41,Yes
C100726,Male,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,120.28,747.71,No
C100727,Male,1,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,141.25,8224.97,Yes
C100728,Male,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.95,5918.95,Yes
C100729,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,90.02,988.66,No
C100730,Male,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,52.37,106.12,Yes
C100731,Male,0,No,No,40,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,69.74,2859.29,No
C100732,Male,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,86.33,545.36,Yes
C100733,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card,35.55,2447.61,No
C100734,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card,117.34,8025.2,Yes
C100735,Male,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,23.97,755.75,No
C100736,Female,0,No,No,5,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,18.0,106.14,Yes
C100737,Male,0,No,Yes,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,122.3,2144.48,Yes
C100738,Male,0,No,Yes,65,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,93.36,6034.1,Yes
C100739,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,41.7,349.32,Yes
C100740,Male,0,No,No,15,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,74.67,1180.84,Yes
C100741,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.08,2785.63,Yes
C100742,Female,0,No,No,31,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,73.1,2231.88,No
C100743,Male,0,Yes,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,39.0,1784.04,No
C100744,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,79.48,5709.22,No
C100745,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card,104.93,4437.78,No
C100746,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer,18.2,689.14,Yes
C100747,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,55.47,1330.97,No
C100748,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,35.18,306.15,Yes
C100749,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,47.1,1380.95,Yes
C100750,Female,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.36,2353.17,Yes
C100751,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,31.12,117.59,No
C100752,Female,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,122.09,93.4,Yes
C100753,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,72.08,43.85,No
C100754,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.4,3924.93,Yes
C100755,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,18.0,1332.96,No
C100756,Female,1,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.26,2422.21,Yes
C100757,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,71.66,1013.87,No
C100758,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.26,2044.49,Yes
C100759,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,40.24,1190.81,No
C100760,Female,0,Yes,No,42,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,121.63,5086.66,Yes
C100761,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,58.3,3392.39,Yes
C100762,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.31,2839.5,Yes
C100763,Female,0,Yes,Yes,64,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,86.59,5580.29,Yes
C100764,Male,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.37,1862.25,Yes
C100765,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,110.6,2049.37,Yes
C100766,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,48.05,205.41,Yes
C100767,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.23,1986.76,Yes
C100768,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,57.65,2405.11,Yes
C100769,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,46.19,626.44,Yes
C100770,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,43.66,1700.27,No
C100771,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,70.88,2540.52,No
C100772,Male,1,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,110.49,3602.89,Yes
C100773,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,34.66,191.91,Yes
C100774,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.35,919.9,No
C100775,Male,0,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,92.9,6229.37,Yes
C100776,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,129.38,5970.26,No
C100777,Female,0,No,Yes,53,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.18,5236.16,Yes
C100778,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,63.82,170.46,Yes
C100779,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,53.18,371.94,Yes
C100780,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,103.88,5409.01,No
C100781,Male,1,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.49,5669.58,Yes
C100782,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.48,3280.05,No
C100783,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,63.77,3305.34,No
C100784,Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,130.51,4695.41,No
C100785,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,125.92,2784.71,No
C100786,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,81.76,2084.26,No
C100787,Female,0,No,No,69,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer,76.19,5234.15,No
C100788,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,35.53,2312.47,No
C100789,Male,0,No,Yes,60,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.34,4222.41,Yes
C100790,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,106.24,5332.4,Yes
C100791,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card,18.0,960.88,No
C100792,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.07,1566.32,Yes
C100793,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.65,129.05,No
C100794,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.73,3623.86,Yes
C100795,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,50.4,1612.74,Yes
C100796,Male,0,No,Yes,21,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,60.34,1230.79,No
C100797,Male,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer,51.39,3263.47,No
C100798,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,129.67,5041.58,Yes
C100799,Male,0,No,Yes,37,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,116.73,4321.96,No
C100800,Male,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer,81.18,3711.98,No
C100801,Female,0,No,Yes,54,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,71.0,3835.4,Yes
C100802,Male,0,No,Yes,54,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.76,3725.71,Yes
C100803,Male,0,No,No,50,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,60.6,3024.05,No
C100804,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,18.0,1046.42,No
C100805,Female,0,No,Yes,7,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,71.21,488.13,Yes
C100806,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,130.83,8803.19,Yes
C100807,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,78.8,5544.83,No
C100808,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,51.46,320.2,No
C100809,Male,0,Yes,No,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.77,119.25,Yes
C100810,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.38,4405.57,Yes
C100811,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.13,2354.44,Yes
C100812,Male,0,Yes,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,36.41,611.11,Yes
C100813,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card,71.08,1949.7,No
C100814,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,26.16,1793.35,Yes
C100815,Male,1,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.51,901.56,Yes
C100816,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,67.44,1626.98,Yes
C100817,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,91.61,3969.11,No
C100818,Female,0,No,No,55,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,65.19,3581.8,Yes
C100819,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,38.44,1914.8,No
C100820,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,74.62,2258.14,Yes
C100821,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.33,5046.18,Yes
C100822,Female,0,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,54.15,2216.54,No
C100823,Male,0,Yes,No,65,No,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,118.19,7722.25,No
C100824,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,73.45,1758.16,No
C100825,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.27,3537.98,Yes
C100826,Male,0,No,No,65,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.22,3291.33,Yes
C100827,Female,1,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,75.87,3182.23,Yes
C100828,Male,0,No,No,64,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,67.21,4210.79,No
C100829,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,31.42,1128.03,No
C100830,Male,1,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,117.75,863.2,Yes
C100831,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,59.91,2086.71,No
C100832,Male,0,No,No,37,No,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,117.5,4346.25,Yes
